user_id,class_id,last_updated_dt,spent_time,expectation_met_count,seconds_early,activity_page_view,material_view,act+quiz_view,submit_button_clicked,class_view_count,specific_activity_view,session_id_count,level,activity_id,submission_id
86820,249840,20230418,211.0,0.0,7761.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,3518152.0,2985466.0
86820,249840,20230418,318.0,0.0,6377.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,3518153.0,3012113.0
86821,173179,20230223,187.0,0.0,630406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
86821,249840,20230418,399.0,0.0,14202.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3518152.0,2985125.0
86821,249840,20230418,2145.0,0.0,64967.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,3518153.0,3010401.0
86822,173179,20230223,91.0,1.0,631949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
86822,249840,20230418,3332.0,0.0,3947.0,1.0,3.0,0.0,0.0,10.0,0.0,1.0,1.0,3518152.0,2985511.0
86822,249840,20230418,255.0,0.0,13882.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,3518153.0,3011750.0
86823,173179,20230223,185.0,0.0,606356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
86823,249840,20230418,264.0,0.0,9558.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3518152.0,2985348.0
86823,249840,20230418,164.0,0.0,9848.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3518153.0,3011946.0
86824,173179,20230223,119.0,1.0,638485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
86826,173179,20230223,105.0,0.0,629521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
86827,173179,20230223,65.0,1.0,624116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
86828,173179,20230223,405.0,0.0,630902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
86829,173179,20230223,369.0,1.0,614492.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
86830,173179,20230223,123.0,0.0,613119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
86831,173179,20230223,99.0,1.0,631949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
86834,173179,20230223,885.0,0.0,609065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
86835,173179,20230223,585.0,0.0,642182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
86836,173179,20230223,136.0,0.0,610530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
86837,173179,20230223,49.0,0.0,616369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
86838,173179,20230223,167.0,0.0,628921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
86839,173179,20230223,559.0,0.0,623703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
86840,173179,20230223,736.0,1.0,670368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
86841,173179,20230223,93.0,0.0,634299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
86842,173179,20230223,143.0,1.0,622529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
86843,173179,20230223,48.0,0.0,651101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
86844,173179,20230223,1051.0,1.0,622518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
86845,173179,20230223,208.0,0.0,627673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
86848,173179,20230223,72.0,0.0,606875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
86849,173179,20230223,4555.0,0.0,627308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
86850,173179,20230223,1383.0,1.0,611841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
86851,173179,20230223,174.0,1.0,620546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
86852,173179,20230223,400.0,0.0,647877.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
86853,173179,20230223,91.0,0.0,613739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
86854,173179,20230223,1071.0,0.0,609916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
86855,173179,20230223,444.0,1.0,621888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
86856,173179,20230223,258.0,1.0,627972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
86858,173179,20230223,196.0,0.0,632339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
86859,173179,20230223,551.0,0.0,678453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
86861,249835,20230418,296.0,0.0,4199.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3385261.0,2837672.0
86861,249838,20230418,224.0,1.0,2103.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,3.0,3518146.0,2985839.0
86861,249838,20230418,114.0,0.0,982.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3518147.0,3012439.0
86862,249835,20230415,183.0,0.0,151867.0,2.0,1.0,3.0,0.0,7.0,2.0,2.0,2.0,0.0,0.0
86862,249838,20230418,119.0,0.0,23144.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,3518146.0,2984839.0
86863,249835,20230411,218.0,0.0,18497.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0
86863,249835,20230411,397.0,1.0,10716.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
86863,249835,20230411,188.0,0.0,70932.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
86863,249838,20230418,132.0,0.0,8280.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3518146.0,2985436.0
86863,249838,20230418,557.0,0.0,8316.0,2.0,1.0,0.0,0.0,7.0,0.0,2.0,2.0,3518147.0,3012001.0
86864,249838,20230418,300.0,0.0,1617.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3518146.0,2985865.0
86864,249838,20230418,3034.0,0.0,15695.0,3.0,0.0,0.0,0.0,16.0,0.0,2.0,1.0,3518147.0,3011597.0
86865,249838,20230418,166.0,1.0,15619.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,3518146.0,2985072.0
86865,249838,20230418,153.0,0.0,11694.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3518147.0,3011858.0
86866,249838,20230418,3495.0,1.0,100779.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3518146.0,2982604.0
86866,249838,20230418,3168.0,0.0,11790.0,1.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,3518147.0,3011716.0
86867,249838,20230418,609.0,1.0,6904.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3518146.0,2985495.0
86867,249838,20230418,223.0,0.0,13765.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3518147.0,3011763.0
86868,249838,20230418,78.0,0.0,3741.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3518146.0,2985730.0
86868,249838,20230418,285.0,0.0,4696.0,2.0,1.0,0.0,0.0,10.0,0.0,2.0,2.0,3518147.0,3012203.0
86869,249838,20230418,5445.0,1.0,65036.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3518146.0,2983579.0
86869,249838,20230418,3023.0,1.0,16121.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,3518147.0,3011591.0
86870,249838,20230418,329.0,0.0,10327.0,3.0,5.0,0.0,0.0,26.0,0.0,1.0,1.0,3518146.0,2985309.0
86870,249838,20230418,230.0,0.0,26700.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,3518147.0,3011460.0
86871,249838,20230418,275.0,1.0,13932.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3518146.0,2985144.0
86871,249838,20230418,804.0,0.0,18804.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3518147.0,3011581.0
86872,249838,20230418,3073.0,0.0,51385.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3518146.0,2984658.0
86872,249838,20230418,3106.0,0.0,68332.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,3518147.0,3010164.0
86873,249838,20230418,282.0,1.0,11590.0,1.0,3.0,0.0,0.0,9.0,0.0,2.0,3.0,3518146.0,2985239.0
86873,249838,20230418,444.0,0.0,4793.0,2.0,5.0,3.0,0.0,20.0,0.0,1.0,2.0,3518147.0,3012192.0
86874,249838,20230418,126.0,0.0,58111.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,3518146.0,2984601.0
86874,249838,20230418,124.0,0.0,2941.0,3.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,3518147.0,3012321.0
86875,249838,20230418,3151.0,0.0,12257.0,1.0,1.0,0.0,0.0,16.0,0.0,2.0,1.0,3518146.0,2985092.0
86876,249838,20230418,670.0,0.0,21598.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3518146.0,2984858.0
86912,173184,20230228,69.0,0.0,1827584.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0
86912,249836,20230418,538.0,0.0,10778.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3393363.0,2837304.0
86912,249839,20230418,249.0,0.0,413.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3518150.0,2985928.0
86913,249836,20230414,105.0,0.0,62744.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0
86913,249836,20230414,172.0,0.0,13500.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0
86913,249836,20230414,374.0,0.0,20624.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0
86913,249839,20230418,334.0,1.0,58270.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,3518150.0,2984595.0
86913,249839,20230418,2363.0,0.0,26298.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3518151.0,3011447.0
86914,249839,20230418,84070.0,1.0,68700.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3518150.0,2981357.0
86914,249839,20230418,6076.0,0.0,166693.0,3.0,0.0,2.0,0.0,7.0,0.0,1.0,2.0,3518151.0,3007057.0
86915,249839,20230418,987.0,0.0,26197.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3518150.0,2984773.0
86915,249839,20230418,863.0,0.0,66046.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,3518151.0,3010416.0
86916,249839,20230418,232.0,0.0,4887.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,3518150.0,2985656.0
86916,249839,20230418,754.0,0.0,13746.0,1.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,3518151.0,3011738.0
86917,249839,20230418,130.0,1.0,5720.0,0.0,0.0,8.0,0.0,13.0,2.0,1.0,3.0,3518150.0,2985610.0
86917,249839,20230418,136.0,1.0,7417.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3518151.0,3012066.0
86918,249839,20230418,1114.0,0.0,25091.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,3518150.0,2984786.0
86918,249839,20230418,977.0,0.0,25693.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3518151.0,3011463.0
86919,249839,20230418,159.0,0.0,22399.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3518150.0,2984853.0
86920,249839,20230418,516.0,0.0,5976.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3518150.0,2985559.0
87054,249833,20230418,1059.0,1.0,27778.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3518148.0,2984752.0
87054,249833,20230418,201.0,1.0,634.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,3518149.0,3012451.0
87056,249833,20230418,156.0,0.0,3062.0,1.0,3.0,0.0,0.0,11.0,0.0,3.0,2.0,3518148.0,2985774.0
87056,249833,20230418,2220.0,1.0,149036.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3518149.0,3008233.0
87057,249833,20230418,1501.0,1.0,127434.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,3.0,3518148.0,2982349.0
87057,249833,20230418,583.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3518149.0,3012463.0
87058,249833,20230418,1763.0,0.0,111636.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,3518148.0,2982438.0
87058,249833,20230418,246.0,0.0,68183.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,3518149.0,3010325.0
87059,249833,20230418,749.0,1.0,108113.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,3518148.0,2982529.0
87059,249833,20230418,13360.0,1.0,59050.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3518149.0,3010116.0
87061,249833,20230418,1376.0,0.0,13300.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3518148.0,2985119.0
87061,249833,20230418,1780.0,0.0,11297.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3518149.0,3011806.0
87062,249833,20230418,333.0,0.0,6148.0,1.0,0.0,1.0,0.0,7.0,0.0,2.0,2.0,3518148.0,2985562.0
87062,249833,20230418,140.0,1.0,3264.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3518149.0,3012293.0
87063,249833,20230418,1088.0,0.0,11708.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,3518148.0,2985200.0
87063,249833,20230418,1292.0,0.0,6282.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3518149.0,3012064.0
87064,249833,20230418,3487.0,0.0,2446.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3518148.0,2985601.0
87064,249833,20230418,3938.0,0.0,5368.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3518149.0,3011972.0
87065,249833,20230418,1194.0,0.0,10448.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,3518148.0,2985249.0
87065,249833,20230418,2782.0,0.0,86807.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3518149.0,3009661.0
87335,260151,20230418,0.0,1.0,41423.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3492261.0,2800139.0
87335,260151,20230418,0.0,1.0,667.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3518141.0,2829906.0
87335,260151,20230418,0.0,1.0,-113023.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,3570441.0,2835202.0
87375,260152,20230418,0.0,1.0,1799.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3492262.0,2801609.0
87375,260152,20230418,0.0,1.0,36639.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,3518142.0,2821467.0
87375,260152,20230418,0.0,1.0,6855.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3570442.0,2830101.0
87375,260152,20230418,0.0,1.0,302612.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,5.0,3579210.0,2842121.0
87398,254226,20230417,0.0,1.0,90525.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0
87398,254226,20230417,0.0,1.0,36656.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0
87557,249591,20230418,770.0,0.0,5714.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3659816.0,2872842.0
87557,249591,20230418,1002.0,0.0,22247.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,4038291.0,3017532.0
87557,249591,20230418,1002.0,0.0,22247.0,0.0,0.0,4.0,0.0,5.0,0.0,2.0,1.0,4038291.0,3017532.0
87557,249591,20230418,823.0,0.0,628580.0,2.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,4239592.0,3061846.0
88476,249592,20230418,1534.0,0.0,4969.0,1.0,0.0,3.0,0.0,5.0,0.0,3.0,2.0,3659820.0,2872829.0
88476,249592,20230418,658.0,0.0,23921.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,4239593.0,3061891.0
88476,249592,20230418,658.0,0.0,23921.0,1.0,0.0,5.0,0.0,7.0,1.0,2.0,2.0,4239593.0,3061891.0
89427,254378,20230418,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3929735.0,3043419.0
